Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Curacao,CUW,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.687075882,8.027811261,7.490238778,6.952001325,7.310134482,6.025589312,7.721131958,7.48319649,6.663114693,7.602313197,6.142326731,8.381987054,8.311111357,8.582784915,8.471423638,10.79093053,10.29514705,10.11919178,,
Cayman Islands,CYM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.804415174,0.823384578,0.827588492,0.821507425,0.756866382,0.754645714,0.782350694,0.793863022,0.826453128,0.831097333,0.857797077,0.853279432,,
Cyprus,CYP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,14.31905766,17.25066696,17.77357132,18.2823311,17.59288274,17.54570283,17.60273646,17.02605426,16.53030612,16.09092043,15.64566198,15.02279823,15.37467696,15.46169596,14.69715022,14.15659113,14.19972266,13.43581737,12.77368959,12.14835445,9.537112285,9.408233599,9.301195208,8.933771019,8.630065478,8.149425483,7.74589227,7.733660912,7.340433731,7.209138855,6.802583403,6.131179836,5.74282846,5.476376631,5.378843743,5.113653145,4.627342382,4.145467457,3.843887348,4.077574194,4.254249685,4.565499562,4.678683175,4.678534648,
Czech Republic,CZE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.98516254,21.15985733,21.52961933,22.50489732,23.53939425,23.10280196,22.81422233,23.61308115,23.87356817,22.45946889,21.97053639,22.98967753,23.03705653,23.55151079,23.48170642,22.23088941,20.67072409,21.199915,22.05919794,22.22341272,22.23005236,24.18523484,24.12772753,24.12830144,24.06175461,23.06123889,
Germany,DEU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.93967591,23.53125074,21.43038518,20.92105623,20.63037159,20.13393413,20.29764779,20.49845657,20.14354345,20.72866269,20.50563112,19.97741356,20.0616194,20.2796593,20.31414341,20.92827745,21.09337387,20.2489714,17.87776188,19.96755889,20.56897215,20.42153387,20.18388389,20.46665237,20.68546932,21.08711132,21.06015854,20.82767277,
Djibouti,DJI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.079007616,4.234889207,3.594597556,3.866588262,4.066588778,4.449340565,
Dominica,DMA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,3.886964509,4.401864741,3.837091685,4.00290653,5.239558981,6.289630015,6.018275791,4.761765132,5.057309634,5.251934683,5.05354115,5.158792916,5.571923104,5.517941755,5.876594119,6.387298636,6.428062321,5.610296684,5.693988396,5.673096442,5.869650891,6.627382262,6.249215043,6.865374748,7.106813679,8.673672533,5.249461993,4.620189914,3.995673768,4.13970944,3.475044888,2.355450814,2.318665942,2.361411012,2.656548242,3.077678797,3.071788074,3.018910904,3.420391437,2.086365442,1.80170929,1.346042607,
Denmark,DNK,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,16.87950079,16.64438469,16.18366539,16.35473823,16.61643088,16.64800601,15.99082458,15.96106522,15.3474262,15.24426147,16.00966572,15.52517532,15.25144422,15.53485478,15.99433316,15.90840882,15.63582011,15.06963699,14.75142894,14.78649458,14.86523508,14.64727609,14.77702506,14.31942623,14.44914708,14.71712153,14.17684246,14.62612149,14.52702323,14.2552354,14.14484978,14.03654837,13.93329255,13.23748034,12.7491453,12.03514944,12.06611493,11.95154943,11.72278863,11.10507217,10.93388403,11.0433164,11.43404439,11.77968841,11.86020064,12.40344489,12.99046386,12.5228791,12.60649268,
Dominican Republic,DOM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,15.55005067,18.16241488,19.23076923,17.5145955,18.66720845,18.53921239,18.37383738,17.47509309,17.01211191,18.62118467,20.89631029,20.62001771,18.97931155,18.45429199,16.88732087,15.01190599,14.98419452,17.59924644,16.5607455,14.73175781,12.25974028,12.67666684,12.79258646,12.11244913,17.66840587,17.95913603,26.21538143,24.49211523,23.48917099,22.9887776,21.71227463,22.70483567,21.7391349,21.64802908,21.67313716,20.97486043,19.6642972,20.3672058,21.75521083,21.57660311,18.38167881,17.54374752,16.22926797,16.20369278,15.37290127,15.26911725,15.0723772,14.99304492,14.59166491,14.35430836,13.89719882,13.31531572,13.14988726,13.12593285,
Algeria,DZA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6031391,46.01657842,41.13918766,39.65487242,41.90718641,43.64691931,49.57825655,50.63731384,48.79028598,49.73965489,36.8217364,39.56281303,40.07890893,46.49038798,42.8419552,40.83789686,33.99135763,32.84432468,35.25995253,,
East Asia & Pacific (excluding high income),EAP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7853016,30.75797344,31.04078816,30.89289727,30.7006768,30.05165909,29.69445705,29.93328783,29.42166596,28.68697071,28.56490518,27.75921233,27.27977381,27.57073129,27.64119461,
Early-demographic dividend,EAR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,17.84994105,17.80178598,17.34762478,16.68943709,17.01709191,17.23840326,17.61097683,17.55469548,17.39776277,17.46880791,17.50578806,17.76774067,17.73705672,17.38507868,17.65678998,16.54853075,16.75471947,16.69500841,16.46826452,16.72368137,16.88600889,17.42320164,17.64032833,18.18006643,18.13790783,17.90690242,17.72719661,17.48219487,16.92424078,17.35257618,17.8675,17.89090194,18.22378778,17.88051103,17.7455347,17.52519092,17.69629433,17.59001945,17.53189161,17.39698023,17.20541829,17.35963948,16.88135496,16.88086797,16.38393119,16.04289257,15.7765762,15.96489714,15.63829312,15.69553687,15.96172327,15.70859263,15.7410084,15.74720355,
East Asia & Pacific,EAS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.24626526,25.27300382,25.31256542,25.33815201,24.97363411,23.82946471,24.40324975,24.0968226,23.81320245,23.34121228,23.36828488,23.33325472,23.02623966,23.34832617,,
Europe & Central Asia (excluding high income),ECA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.98514505,15.64191832,15.99648259,16.12345418,15.9310328,15.75049805,15.4621094,13.90217644,13.92845613,13.81400711,13.42333191,13.16816757,13.45612796,13.84899919,13.69506337,14.06563105,14.14611063,
Europe & Central Asia,ECS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.19161152,18.82051766,17.90441293,18.07526826,17.80732664,17.35921811,17.38749014,17.30356214,16.82578715,16.68382665,16.34559137,15.843011,15.46287075,15.35871579,15.16630061,15.1105521,15.06062229,14.59964494,13.35122147,13.78653487,13.92802378,13.72657915,13.65176081,13.79084017,14.14135326,14.19618651,14.16207491,14.11938039,
Ecuador,ECU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,19.71224117,19.30331562,19.47095099,19.91420665,21.5030532,20.40287455,21.9174308,21.64316173,21.20868225,21.72583121,23.19106563,23.0935014,21.75169416,18.65443496,18.86649315,18.84213851,19.31867125,20.72471062,19.6868082,20.52632586,18.33952025,18.49343716,19.72246402,19.28009029,22.1415148,21.61617896,20.52334508,21.22062335,21.49798822,21.37869963,22.33093507,23.63888285,25.81240088,22.3930079,22.84245553,22.16456978,21.92432471,20.42037345,19.92601448,21.26793631,22.37938912,18.93730441,17.57051968,16.22046999,15.09886911,14.12821209,13.64650014,13.73111594,13.70506294,13.87921718,13.40189032,13.04101545,12.9547547,13.04285975,13.7648167,14.42350795,14.55048854,14.36590648,14.16396777,
"Egypt, Arab Rep.",EGY,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,16.79461492,16.72634078,14.81072696,13.64206629,13.50078917,13.08028919,12.35712563,12.73938232,12.18382615,12.27819549,12.8164557,14.11796247,14.40136054,15.79999981,16.8879875,17.20129831,16.97494739,16.01777751,15.62185478,15.73453608,16.01714286,16.33823529,16.53705318,16.31553215,16.97912317,17.95351105,17.99797118,17.69807639,17.91546582,17.30383234,17.23696682,16.70954503,15.97756192,15.36992481,15.52236739,15.78615429,16.10227084,15.76719422,16.16546844,16.60837454,16.77444601,16.6974467,16.84132649,16.4435072,16.2799342,
Euro area,EMU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.94041299,19.19999236,18.25384943,18.04146062,17.78418816,17.40420738,17.46755719,17.51315982,17.1753259,17.31934718,17.06066095,16.61661356,16.21899773,16.04928372,15.81155145,15.79753898,15.83962011,15.2482862,13.81278977,14.44350465,14.67542604,14.48639447,14.39837683,14.52286754,14.97542614,15.11510055,15.12292178,15.09190337,
Eritrea,ERI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.380985046,7.831276057,6.964460186,8.123158435,8.6195164,9.59402427,8.587062851,9.171192024,9.30749871,8.931812254,9.113936833,9.099783356,8.580164513,6.828078795,5.984778258,5.463345188,6.523910093,5.492755114,,,,,,,,,,
Spain,ESP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.29087141,16.35744029,16.63993174,16.5552431,16.28426628,16.18676983,15.84525566,15.36952413,14.90605771,14.46739105,14.10410438,13.85184538,13.47539385,13.32527044,12.27994573,12.15947305,12.37303225,12.12100229,12.25327657,12.49571217,12.44777624,12.54166507,12.84194118,12.63962365,
Estonia,EST,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.44821898,16.42006851,16.79021956,14.96092614,14.52303944,15.45372593,16.05105115,15.75440337,15.79340452,14.99530525,14.73613248,14.48268194,13.97861728,13.79356163,12.26426378,13.7246428,14.53314327,13.90856972,13.63061931,14.08367262,13.88512482,13.81603283,13.57317228,13.35764438,
Ethiopia,ETH,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,4.39524432,4.269014394,4.129561027,4.949100072,4.059936837,4.397054599,5.146067123,4.871669491,4.833418711,4.625179632,3.2210119,3.113509185,3.946225979,4.273618031,4.886131944,5.212365334,7.301088422,5.256874359,5.733774368,5.60524515,5.776228139,5.766490583,5.770037501,5.350705611,4.842961246,4.637738366,4.579682468,4.108135336,3.880255796,3.97390612,3.682551396,3.420060719,3.702189003,3.991325246,4.404619139,5.69139881,6.187371723,5.821004026,
European Union,EUU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.18138466,18.54233672,17.77754124,17.8381486,17.60723966,17.25527197,17.30327383,17.19783464,16.75261337,16.77861389,16.41099539,15.93629831,15.53477505,15.35613417,15.11441595,15.05821788,15.02356782,14.52184592,13.30953701,13.8431631,14.05560976,13.84269653,13.79845986,13.93343546,14.29324368,14.40111667,14.30469635,14.17937135,
Fragile and conflict affected situations,FCS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.22889913,8.035308083,9.048339892,,,,6.630649001,7.406732631,7.068254207,7.105448642,7.077861302,7.040433839,6.938951022,7.185710459,7.119758425,8.069675823,7.754440032,8.083738908,8.506413965,,,,,,,
Finland,FIN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,23.12695698,23.02844697,22.3330651,23.01817881,23.99820059,24.18502464,23.36588439,22.64247858,22.26407198,22.27933755,21.69511881,20.74274785,21.13179141,20.69859551,20.44594956,19.49895616,17.14656977,18.09032197,19.82436908,20.986471,22.23101587,21.39819714,21.67187415,22.92784636,22.8256502,24.18226785,23.63314109,22.89785486,21.97349062,21.58104962,21.25411377,21.84643192,22.18732582,20.84755125,16.73323059,17.07536077,16.33776775,14.54855776,14.57720642,14.55561288,14.77671087,14.65754629,15.28371993,15.25274025,
Fiji,FJI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,15.95330739,16.36690647,15.58219178,15.28822055,15.29051988,14.54046639,12.61770245,12.35662148,9.957527135,10.33295063,9.340818995,10.66666667,10.6685614,10.74579507,10.51356333,10.08259755,11.55831964,10.93829308,9.47737171,9.778047247,8.268516173,8.819101388,8.456437524,9.347266881,10.73785149,8.643235072,11.27363435,11.9195101,12.32527914,11.6869348,12.5803609,12.78231926,11.93157458,11.45582329,12.60626509,12.88088222,11.51020835,12.23043096,13.62810232,12.8848161,11.64605536,12.66596428,12.10858883,12.64927117,12.01465106,12.15567561,12.30291029,12.31043606,11.92467009,11.56227143,11.5664407,10.65411383,10.49615959,10.93949608,10.79976294,10.79976294,
France,FRA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,22.02541035,22.08736768,21.39018409,21.30298495,21.30854475,21.16108451,21.01604215,20.61920371,20.27536989,19.98680118,20.09976292,20.34923533,19.69300964,20.0930388,20.30167123,19.69127847,19.60551993,19.54909764,19.33709106,18.86190703,18.49480931,18.04817789,17.46858729,17.48714858,17.26348245,17.31660351,16.93416123,16.50722035,16.37511281,16.17546918,16.20726575,15.91757847,15.59307257,15.06454231,14.69487663,14.88295316,14.4765569,14.6741472,14.66680869,14.44340788,14.47755794,14.03042517,13.58509008,13.09391378,12.68471772,12.24929993,11.7271803,11.62968228,11.10455837,10.58989208,10.32712554,10.395998,10.36157533,10.35434248,10.280426,10.43366363,10.28302305,9.993886878,9.705876103,
Faroe Islands,FRO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.910300793,7.233247604,6.55557633,7.648900196,7.263954095,6.799361925,6.547101163,5.928735499,5.72658481,5.359835724,5.299700823,5.665838857,5.483398849,5.504621459,5.844544314,5.405203907,6.378204728,6.392586253,4.770585441,5.906029506,,
"Micronesia, Fed. Sts.",FSM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,0.375586854,,,,,,,,,,,,1.413034278,1.202719542,1.455386967,1.561602249,1.493017554,1.663234378,1.920751304,1.824723838,1.64340457,1.385356752,0.54223596,0.364246605,0.374861478,0.403319377,0.412834812,0.421953877,0.430174224,0.397971721,0.364826544,0.368585601,0.42093447,0.556842831,,,
Gabon,GAB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,7.207207207,6.622517653,9.131738024,7.956104813,7.134231634,6.815642052,7.136061846,7.741934562,6.641837368,3.658864676,4.260380623,3.865943541,4.723270067,5.971810089,5.010859448,4.556514046,4.03049071,4.289680377,4.480382264,5.372060147,7.249583472,9.322982947,8.47815066,7.602661755,6.402096593,5.584351475,6.172414268,6.19485766,6.291970421,4.731037062,4.524886878,4.061384235,4.39677077,5.610586011,4.726576106,3.724848955,2.541160328,2.674539273,2.667338588,2.781723242,12.92979084,11.46783873,12.7816305,14.22278354,19.02437307,17.08046111,19.15280075,16.50140564,17.16241396,17.39340587,16.68703304,17.45600677,17.62241867,,
United Kingdom,GBR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.71883805,16.31355298,16.09498564,15.7296996,16.45385268,15.65202189,15.42528934,15.28094647,14.54342953,13.57638694,12.97142034,12.05762486,11.380474,10.70290539,10.1578698,9.903200929,9.449949587,9.026677617,9.048130265,8.70608042,8.900726063,8.872479091,8.745958049,8.985906809,8.897979987,9.032887286,8.937032501,8.971721224,8.919198158,
Georgia,GEO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.89845931,15.14885396,13.25939348,12.76505663,12.24557339,12.2295475,12.80293987,13.03230929,12.22275378,12.09534463,11.11755705,10.94811049,10.4425187,9.928888741,10.56533917,11.26072651,11.04240789,11.64735374,11.41489854,10.91996372,10.38394287,10.65274027,10.70542611,
Ghana,GHA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,9.754433834,10.21080369,11.90159574,12.58823529,12.3938031,11.42098274,11,10.87033748,11.68237646,10.77253219,13.95040697,13.14741036,10.7856311,8.639092728,8.670540713,7.808270326,5.973067496,3.605510636,3.858442278,6.396339458,11.53249691,11.14993752,9.882037534,9.563392555,10.00660451,9.762852908,9.271897473,9.331061856,9.382505617,9.106628242,9.326986338,8.634146772,9.051681381,8.987627197,9.024383133,9.016849277,9.002986549,9.027260448,8.975523635,8.741998633,8.655388399,9.748400644,8.596404815,7.544118186,6.772090634,6.388658627,6.423765859,5.660586499,11.74503469,11.32658683,11.36703719,11.12244356,10.89343838,,
Gibraltar,GIB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.486290266,4.447144034,4.729707617,3.913897769,4.49929322,4.604383136,4.511097829,3.833274017,3.693002698,3.465605838,3.669063583,3.84458316,3.77539532,3.776294378,3.786314961,5.927977839,5.665542537,6.083992067,11.38061497,11.43786019,12.67171938,12.56367069,10.63328705,10.47127248,10.5298639,10.80078156,11.08249807,12.11873629,10.92667808,10.24636829,10.0435226,
"Gambia, The",GMB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,2.976567448,2.975495916,2.973760933,2.975557917,2.937127123,2.969432314,2.956081081,2.9296875,2.959121415,2.977190876,3.68441983,3.979155541,3.766741071,3.502807871,4.88069532,5.673139865,4.64975329,6.64950166,8.67684078,6.672734513,6.257778469,5.993721169,4.801699321,4.926553968,5.529760458,9.213470361,8.895895297,8.704322984,8.024792925,8.152714465,7.574464445,8.020239315,7.543534474,7.154046229,6.766691548,6.631611383,7.020899378,5.916642809,5.600161671,6.644666966,6.847831384,6.676917619,5.790060188,4.980069175,4.72522654,5.163682222,4.890484396,5.646368467,6.344615785,6.107449128,5.479235064,4.475456644,,
Guinea-Bissau,GNB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,21.24550089,,,,,,,,,,,,,,,,14.41178095,7.904215008,5.998347756,7.377797626,7.864307205,3.613896244,2.421557601,3.391662169,6.795722052,7.427707958,6.975396395,11.00449775,9.142857143,10.05849784,,,,,,12.83100066,12.5719382,11.41816438,12.6121845,12.01169048,11.34204487,11.0965332,12.21176126,12.68043325,12.38172963,10.70263964,11.32828211,10.49912161,10.45250391,
Equatorial Guinea,GNQ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.133685719,14.51441507,20.36751704,18.03795957,21.01648193,22.46849117,17.08975216,19.28578894,20.12563307,17.8446575,18.50431156,25.3926033,25.39418231,
Greece,GRC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.98397318,10.08110985,9.081216968,8.989042546,9.536658635,9.492626945,9.939171683,9.835912165,9.154802848,8.746170439,8.586485042,8.458220443,8.46389122,8.503766455,7.639498865,7.236186824,7.813027712,8.042067481,8.442050093,8.406774303,8.658239733,9.191600108,9.445433359,9.59921885,
Grenada,GRD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,2.010282201,1.93987353,1.853294253,2.452119274,2.305591119,3.542934458,3.007323826,3.479879402,3.84922054,3.619110955,3.808431521,4.080531867,4.078935269,4.260959196,4.292058224,4.752152172,4.165402958,4.381204917,4.586109801,4.61397033,4.54802493,4.582895638,4.750430163,4.534634438,4.507645286,4.365931627,3.888498303,3.361388539,2.896580868,3.383492046,3.594188511,3.313655454,3.315354459,3.453041447,3.377424822,3.246825077,3.380658821,3.420720402,3.41926031,3.353309231,3.036144759,3.107691531,
Greenland,GRL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.485791637,7.940505738,8.311472898,6.974898718,5.829856377,6.098566013,4.733535848,4.34720841,5.308039772,5.186385737,5.066480984,4.363362799,4.062139433,4.560210657,3.194801825,,
Guatemala,GTM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,14.07910576,14.73529877,15.34896457,15.73616268,16.11533847,15.78624475,16.01859633,15.74128873,15.93989117,15.6692809,15.14430182,15.57490594,15.99236325,16.21385477,16.34888256,16.64789369,16.0260918,15.747432,15.85357609,15.85646657,15.83787436,15.9138836,15.68124986,15.42571717,15.1812867,15.05099129,14.86375504,14.64260021,14.49709125,14.34611478,14.11392408,13.9689152,13.74617549,13.56736083,13.39703099,13.17089605,19.67172087,18.50728387,18.47042613,18.88294785,18.70288891,18.72824194,18.29363958,18.46379527,18.64846014,18.63527849,18.647148,19.12041516,19.0784893,18.78001123,18.49893808,18.33160898,18.00215928,17.85191127,
Guam,GUM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,9.32145305,9.88700565,10.65230401,13.17623631,11.08116202,11.77931034,10.93106996,10.93345874,10.66376496,10.52948255,10.64227035,10.86686758,10.66243951,9.972084367,12.60081701,13.60842105,11.87395476,10.92735841,10.84641477,11.00972777,10.74270557,12.58609972,12.37897649,10.76294278,11.0042086,11.64102564,12.48847984,12.02877663,11.11648166,11.72313814,4.551548211,3.731458194,3.765994779,3.343819769,3.069395473,3.224161824,3.107866516,3.090609074,2.954574891,2.97659002,2.64129456,2.6978242,2.855226715,2.68908263,2.631385238,3.071454999,4.055898749,3.904483179,3.878175242,3.677150951,3.507809293,3.292145051,3.124401488,3.245319423,3.291116927,3.325674351,3.061716656,3.053871825,,
High income,HIC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.52565327,17.56414633,17.21642139,17.07274871,16.31631085,15.91809121,15.68358795,15.58700462,15.34983013,15.23180496,15.13712697,14.57829562,13.65125683,14.16348824,14.06461741,13.94442995,13.85121166,13.87575511,14.16734649,14.12887947,14.14072156,,
"Hong Kong SAR, China",HKG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.590576007,4.055203756,3.52821656,3.105193173,2.996926988,2.807541825,2.639769422,1.960616833,1.845167782,1.730546122,1.711954747,1.580724038,1.502165622,1.410275896,1.233846828,1.113965008,1.077805219,1.025302231,,
Honduras,HND,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,11.33621332,11.24368332,11.37330754,11.59190639,11.64113786,11.3044333,11.44649514,11.38605584,11.67285096,12.32784339,12.51728907,13.40629275,13.76089749,14.30137065,14.20976317,14.19039146,13.46439219,13.26744574,16.81156191,18.15908366,16.63214213,15.52928748,17.08980146,17.66325738,19.19738777,18.88554416,18.69143849,19.87480095,18.71466421,20.11537468,21.54128493,19.48269649,19.36826562,18.49431611,20.44378368,19.85701606,20.23397012,19.24729514,19.47765667,20.9363328,20.53561885,19.63852766,19.89221672,19.77400576,19.15725276,19.08397071,18.97012914,17.95145037,17.80521758,16.6306404,16.53655701,17.19439402,17.68613956,17.29425925,17.25458749,17.54311202,17.14677251,17.04524175,16.7649047,
Heavily indebted poor countries (HIPC),HPC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.15813899,11.48525039,11.79645651,10.57895182,10.97114342,10.47666207,9.870555907,9.848890583,10.2925893,10.33030068,10.52696552,10.72564185,10.60695243,10.97491571,11.20937637,10.85110377,10.39701585,10.19713306,9.989079352,10.05632392,9.491106736,9.468100467,9.064110827,9.392202325,9.766895489,10.33415807,10.33993611,10.38151898,10.35073615,10.75197009,,
Croatia,HRV,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.08157463,15.49037136,15.66714601,14.78446297,14.7462024,14.8223247,14.65558995,14.32399884,13.8327939,13.74370678,13.20063883,12.77068863,12.75706187,12.67775895,12.29991192,12.00276615,12.29783227,12.19224231,11.84732795,12.29637774,12.50420408,12.67119533,12.47618546,11.93631386,
Haiti,HTI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.61747391,14.4511465,13.71582854,11.45142999,11.38770294,13.18910284,13.47242717,19.19386527,14.15761357,10.77774692,9.621118466,10.06259422,9.604801495,9.984366978,10.25441358,10.10467551,4.590892248,15.29575434,11.91326898,12.53354586,9.537739215,10.69806111,4.586115219,9.6139278,6.603647249,,,,,,,
Hungary,HUN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.09777962,18.09014408,19.7574631,20.12205648,19.4813166,19.08017139,19.15383186,18.51409084,18.45613216,18.7455626,18.89238329,19.59779621,19.01020373,18.23593614,17.14234961,18.22069445,18.63349427,18.68770731,18.89280482,19.52883159,20.50543719,19.86826985,19.59717237,19.4361695,
IBRD only,IBD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.10524204,17.2932111,21.93485509,21.82851177,21.94400152,21.66063443,21.51023067,20.82251711,20.58670416,20.44374767,20.1873829,19.67215889,19.65211144,19.57255467,19.30077065,19.56411944,19.74481525,
